conceptdoi,doi,metadata.title,stats.views,#versions,links.html,links.doi,created,updated
10.5281/zenodo.6611145,10.5281/zenodo.6611146,Reaction Mechanism of the PET Degrading Enzyme PETase Studied with DFT/MM Molecular Dynamics Simulations,19.0,1,https://zenodo.org/record/6611146,https://doi.org/10.5281/zenodo.6611146,2022-06-03T17:05:58.543850+00:00,2022-06-04T13:51:07.260312+00:00
10.5281/zenodo.6462735,10.5281/zenodo.6462736,Data for Performance-Portable Solid Mechanics via Matrix-Free p-Multigrid,19.0,1,https://zenodo.org/record/6462736,https://doi.org/10.5281/zenodo.6462736,2022-04-15T05:33:57.030631+00:00,2022-04-15T13:49:17.726547+00:00
10.5281/zenodo.6395173,10.5281/zenodo.6395174,Computational Analysis of Two-dimensional High-throughput Data from Large-scale RNAi Screens and Single-cell Transcriptomics,19.0,1,https://zenodo.org/record/6395174,https://doi.org/10.5281/zenodo.6395174,2022-04-03T02:20:19.341083+00:00,2022-04-03T13:49:18.652591+00:00
10.5281/zenodo.6345399,10.5281/zenodo.6345400,Modeling methyl-sensitive transcription factor motifs with an expanded epigenetic alphabet: transcription factor preferences,19.0,1,https://zenodo.org/record/6345400,https://doi.org/10.5281/zenodo.6345400,2022-03-18T13:18:06.143061+00:00,2022-03-20T01:49:33.181581+00:00
10.5281/zenodo.6497619,10.5281/zenodo.6497620,A Knowledge Graph of Distributed Ledger Technologies,19.0,1,https://zenodo.org/record/6497620,https://doi.org/10.5281/zenodo.6497620,2022-04-27T13:06:41.240444+00:00,2022-05-10T11:58:47.292258+00:00
10.5281/zenodo.6400856,10.5281/zenodo.6400857,"A computational study of accelerating, steady and fading negative streamers in ambient air",19.0,1,https://zenodo.org/record/6400857,https://doi.org/10.5281/zenodo.6400857,2022-03-31T09:19:41.364539+00:00,2022-03-31T13:49:30.490056+00:00
10.5281/zenodo.6373178,10.5281/zenodo.6373179,IDSEM Dataset,19.0,1,https://zenodo.org/record/6373179,https://doi.org/10.5281/zenodo.6373179,2022-03-28T10:58:49.812109+00:00,2022-03-28T13:49:45.933394+00:00
10.5281/zenodo.6576525,10.5281/zenodo.6576526,Cubic vertex-transitive graphs on up to 1280 vertices.,19.0,1,https://zenodo.org/record/6576526,https://doi.org/10.5281/zenodo.6576526,2022-05-28T12:18:52.101993+00:00,2022-05-28T13:50:27.382687+00:00
10.5281/zenodo.6457958,10.5281/zenodo.6457959,"Data Sets for the study ""Non-Elitist Selection Can Improve the Performance of Irace""",19.0,1,https://zenodo.org/record/6457959,https://doi.org/10.5281/zenodo.6457959,2022-04-13T11:43:05.595215+00:00,2022-04-13T13:49:14.951037+00:00
10.5281/zenodo.5841991,10.5281/zenodo.6397739,The adapted Activity-By-Contact model for enhancer-gene assignment and its application to single-cell data,19.0,2,https://zenodo.org/record/6397739,https://doi.org/10.5281/zenodo.6397739,2022-04-13T10:42:48.519280+00:00,2022-04-13T13:49:14.810694+00:00
10.5281/zenodo.6523364,10.5281/zenodo.6523365,InSecTT BLE Channel Sniff Dataset,19.0,1,https://zenodo.org/record/6523365,https://doi.org/10.5281/zenodo.6523365,2022-05-06T07:18:49.070643+00:00,2022-05-06T13:49:15.604036+00:00
10.5281/zenodo.6547001,10.5281/zenodo.6547002,"Datasets and Code for ""Hypothesis Tests with Functional Data for Surface Quality Change Detection in Surface Finishing Processes""",19.0,1,https://zenodo.org/record/6547002,https://doi.org/10.5281/zenodo.6547002,2022-05-13T16:15:24.827986+00:00,2022-05-14T01:50:12.275077+00:00
10.5281/zenodo.6586184,10.5281/zenodo.6586185,"3006 Networks (unweighted, undirected, simple, connected) from Network Repository",19.0,1,https://zenodo.org/record/6586185,https://doi.org/10.5281/zenodo.6586185,2022-05-27T06:32:35.086192+00:00,2022-05-27T13:50:31.173609+00:00
10.5281/zenodo.6472292,10.5281/zenodo.6472293,Molecular similarity perception based on machine-learning models,19.0,1,https://zenodo.org/record/6472293,https://doi.org/10.5281/zenodo.6472293,2022-05-05T13:55:51.255914+00:00,2022-05-06T01:49:55.391349+00:00
10.5281/zenodo.6516721,10.5281/zenodo.6516722,UAS dataset for Crop Water Stress Index computation and Triangle Method applications,19.0,1,https://zenodo.org/record/6516722,https://doi.org/10.5281/zenodo.6516722,2022-05-04T17:33:28.651709+00:00,2022-05-05T01:49:21.575169+00:00
10.5281/zenodo.5645742,10.5281/zenodo.6471527,VCF data for genetic polyploid phasing,18.0,3,https://zenodo.org/record/6471527,https://doi.org/10.5281/zenodo.6471527,2022-04-19T23:07:44.961738+00:00,2022-04-20T01:50:08.747893+00:00
10.5281/zenodo.4592916,10.5281/zenodo.6472367,"Supplementary material for ""Towards a metagenomics machine learning interpretable model for understanding the transition from adenoma to colorectal cancer""",18.0,2,https://zenodo.org/record/6472367,https://doi.org/10.5281/zenodo.6472367,2022-04-20T09:48:49.335710+00:00,2022-04-20T13:49:24.595948+00:00
10.5281/zenodo.4726650,10.5281/zenodo.6390340,Dataset: Systematic Mapping Study on the Development and Application of Sentiment Analysis Tools in Software Engineering,18.0,3,https://zenodo.org/record/6390340,https://doi.org/10.5281/zenodo.6390340,2022-03-28T13:02:41.314126+00:00,2022-03-28T13:49:46.048300+00:00
10.5281/zenodo.6508162,10.5281/zenodo.6508163,"Supplementary Material of ""How Does Author Affiliation Affect Preprint Citation Count? Analyzing Citation Bias at the Institution and Country Level""",18.0,1,https://zenodo.org/record/6508163,https://doi.org/10.5281/zenodo.6508163,2022-04-30T11:45:19.763602+00:00,2022-05-01T01:49:29.219780+00:00
10.5281/zenodo.5801927,10.5281/zenodo.6480543,Complete Inertial Pose (CIP) Dataset,18.0,2,https://zenodo.org/record/6480543,https://doi.org/10.5281/zenodo.6480543,2022-04-25T01:10:04.407803+00:00,2022-04-25T13:49:22.634020+00:00
10.5281/zenodo.5838178,10.5281/zenodo.5838179,DeepDance: Motion capture data of improvised dance  (2019),18.0,1,https://zenodo.org/record/5838179,https://doi.org/10.5281/zenodo.5838179,2022-05-02T15:43:03.275887+00:00,2022-05-03T01:49:22.267718+00:00
10.5281/zenodo.6597138,10.5281/zenodo.6597139,Satellite Burned Area Dataset,18.0,1,https://zenodo.org/record/6597139,https://doi.org/10.5281/zenodo.6597139,2022-05-31T07:06:21.169625+00:00,2022-06-01T01:51:23.877483+00:00
10.5281/zenodo.4707696,10.5281/zenodo.6386911,Dataset and code for Switching 3-edge-colorings of cubic graphs,18.0,2,https://zenodo.org/record/6386911,https://doi.org/10.5281/zenodo.6386911,2022-03-26T20:42:08.565051+00:00,2022-03-28T13:49:43.515607+00:00
10.5281/zenodo.6532336,10.5281/zenodo.6550626,Stellar chromospheric activity spectral database of solar-type stars based on the LAMOST Low-Resolution Spectroscopic Survey,18.0,2,https://zenodo.org/record/6550626,https://doi.org/10.5281/zenodo.6550626,2022-05-15T10:49:54.935186+00:00,2022-05-15T13:49:27.147444+00:00
10.5281/zenodo.6537470,10.5281/zenodo.6537471,"Improving the local climate zone classification with building height, imperviousness, and machine learning",18.0,1,https://zenodo.org/record/6537471,https://doi.org/10.5281/zenodo.6537471,2022-05-15T18:10:27.274719+00:00,2022-05-16T01:49:31.768712+00:00
10.5281/zenodo.6425603,10.5281/zenodo.6425604,How is Transient Behavior Addressed in Practice? Insights from a Series of Expert Interviews - Supplementary Material,18.0,1,https://zenodo.org/record/6425604,https://doi.org/10.5281/zenodo.6425604,2022-04-08T15:36:05.744930+00:00,2022-04-09T13:49:23.313365+00:00
10.5281/zenodo.6459130,10.5281/zenodo.6459131,Data-Set v.1.1_(13_14_2022),18.0,1,https://zenodo.org/record/6459131,https://doi.org/10.5281/zenodo.6459131,2022-04-13T17:19:09.720346+00:00,2022-04-14T13:49:36.902839+00:00
10.5281/zenodo.6418235,10.5281/zenodo.6418236,IoT nodes movement and job requests,18.0,1,https://zenodo.org/record/6418236,https://doi.org/10.5281/zenodo.6418236,2022-04-06T14:25:31.538559+00:00,2022-04-07T13:49:25.828514+00:00
10.5281/zenodo.6415057,10.5281/zenodo.6415058,Data from Pati Cientific 2022-04-01 TD-2,17.0,1,https://zenodo.org/record/6415058,https://doi.org/10.5281/zenodo.6415058,2022-04-05T14:46:59.385804+00:00,2022-04-06T13:50:14.453588+00:00
10.5281/zenodo.6560602,10.5281/zenodo.6560603,Evonne: Interactive Proof Visualization for Description Logics (System Description) - IJCAR22 - Resources,17.0,1,https://zenodo.org/record/6560603,https://doi.org/10.5281/zenodo.6560603,2022-05-18T16:03:16.549065+00:00,2022-05-19T01:49:32.280664+00:00
10.5281/zenodo.4737491,10.5281/zenodo.6406724,[dataset] Runtime Equilibrium Verification for Resilient Cyber-physical Systems,17.0,2,https://zenodo.org/record/6406724,https://doi.org/10.5281/zenodo.6406724,2022-04-01T15:12:29.601422+00:00,2022-04-02T13:50:12.175893+00:00
10.5281/zenodo.6451661,10.5281/zenodo.6451662,Studying kinematic linkage of finger joints: Experiment data,17.0,1,https://zenodo.org/record/6451662,https://doi.org/10.5281/zenodo.6451662,2022-04-12T10:54:16.211254+00:00,2022-04-12T13:49:15.074925+00:00
10.5281/zenodo.5834593,10.5281/zenodo.6382893,"Data for ""Exemplifying parametric timed specifications over signals with bounded behavior""",17.0,2,https://zenodo.org/record/6382893,https://doi.org/10.5281/zenodo.6382893,2022-03-24T17:36:17.280909+00:00,2022-03-25T13:49:41.049805+00:00
10.5281/zenodo.6505442,10.5281/zenodo.6553245,FRIBAS database: collection of the main characteristics of 313 reinforced concrete and masonry buildings,17.0,2,https://zenodo.org/record/6553245,https://doi.org/10.5281/zenodo.6553245,2022-05-16T10:38:25.386692+00:00,2022-05-16T13:49:46.608419+00:00
10.5281/zenodo.6616631,10.5281/zenodo.6616632,"Fire, smoke and gas leakage detection Dataset",17.0,1,https://zenodo.org/record/6616632,https://doi.org/10.5281/zenodo.6616632,2022-06-06T12:04:20.635182+00:00,2022-06-06T13:50:38.360635+00:00
10.5281/zenodo.5747392,10.5281/zenodo.6528835,ChemTastesDB: A Curated Database of Molecular Tastants,17.0,3,https://zenodo.org/record/6528835,https://doi.org/10.5281/zenodo.6528835,2022-05-08T14:22:37.209081+00:00,2022-05-09T01:49:27.774242+00:00
10.5281/zenodo.6383949,10.5281/zenodo.6383950,Insider trading regulation and shorting constraints. Evaluating the joint effects of two market interventions.,17.0,1,https://zenodo.org/record/6383950,https://doi.org/10.5281/zenodo.6383950,2022-04-18T21:21:46.435049+00:00,2022-04-20T01:50:02.642559+00:00
10.5281/zenodo.6373652,10.5281/zenodo.6373653,Set of obfuscated spam dataset by using LeetSpeak transformations,17.0,1,https://zenodo.org/record/6373653,https://doi.org/10.5281/zenodo.6373653,2022-03-21T16:16:33.129069+00:00,2022-03-22T01:49:25.934813+00:00
10.5281/zenodo.6184380,10.5281/zenodo.6473952,A comprehensive dataset of the Spanish research output and its associated social media and altmetric mentions (2016-2020),17.0,2,https://zenodo.org/record/6473952,https://doi.org/10.5281/zenodo.6473952,2022-04-20T20:55:58.185455+00:00,2022-04-21T01:49:19.906567+00:00
10.5281/zenodo.6380438,10.5281/zenodo.6380439,The Potential of GNSS-R for Freeze/Thaw Surface State Monitoring in the New Space Era,17.0,1,https://zenodo.org/record/6380439,https://doi.org/10.5281/zenodo.6380439,2022-03-23T16:46:37.876422+00:00,2022-03-24T01:51:06.945797+00:00
10.5281/zenodo.6510471,10.5281/zenodo.6510472,UK HESA 2020 Academic women: Changing the Academic Gender Narrative through Open Access,17.0,1,https://zenodo.org/record/6510472,https://doi.org/10.5281/zenodo.6510472,2022-05-02T06:10:19.809461+00:00,2022-05-13T05:00:39.065693+00:00
10.5281/zenodo.6574464,10.5281/zenodo.6574465,CaRCC Research Computing and Data (RCD) Workforce Survey Data 2021 - Part 1,17.0,1,https://zenodo.org/record/6574465,https://doi.org/10.5281/zenodo.6574465,2022-05-23T20:07:27.475681+00:00,2022-05-24T01:50:35.839641+00:00
10.5281/zenodo.6581095,10.5281/zenodo.6581096,Movement-Related Somatosensory gating in blindness,17.0,1,https://zenodo.org/record/6581096,https://doi.org/10.5281/zenodo.6581096,2022-05-27T11:16:42.646652+00:00,2022-05-30T16:56:30.749907+00:00
10.5281/zenodo.4650822,10.5281/zenodo.6542300,CCG Starter Data Kit: Cameroon,16.0,3,https://zenodo.org/record/6542300,https://doi.org/10.5281/zenodo.6542300,2022-05-12T10:28:26.039986+00:00,2022-05-12T13:49:48.948492+00:00
10.5281/zenodo.5139542,10.5281/zenodo.6542382,CCG Starter Data Kit: Philippines,16.0,3,https://zenodo.org/record/6542382,https://doi.org/10.5281/zenodo.6542382,2022-05-12T10:44:39.121871+00:00,2022-05-12T13:49:49.851548+00:00
10.5281/zenodo.6482274,10.5281/zenodo.6482275,CIRO experimental results,16.0,1,https://zenodo.org/record/6482275,https://doi.org/10.5281/zenodo.6482275,2022-04-25T06:22:56.077323+00:00,2022-04-25T13:49:22.541239+00:00
10.5281/zenodo.5118644,10.5281/zenodo.6364742,"Datasets and results of the paper titled ""Are citation networks relevant to explain academic promotions? An empirical analysis of the Italian national scientific qualification""",16.0,2,https://zenodo.org/record/6364742,https://doi.org/10.5281/zenodo.6364742,2022-03-17T09:31:13.774300+00:00,2022-03-17T13:49:29.199895+00:00
10.5281/zenodo.6477442,10.5281/zenodo.6477443,Web Data Commons (November 2018) Property and Datatype Usage Dataset,16.0,1,https://zenodo.org/record/6477443,https://doi.org/10.5281/zenodo.6477443,2022-04-25T14:40:51.423840+00:00,2022-05-10T11:58:03.040268+00:00
10.5281/zenodo.5675786,10.5281/zenodo.6380681,"Dataset for paper: "" Knowledge Graph Embeddings based Approach for Author Name Disambiguation using Literals""",16.0,3,https://zenodo.org/record/6380681,https://doi.org/10.5281/zenodo.6380681,2022-04-24T15:12:52.746227+00:00,2022-04-25T13:49:22.417645+00:00
10.5281/zenodo.6460982,10.5281/zenodo.6460983,"Replication package for ""To What Extent do Deep Learning-based Code Recommenders Generate Predictions by Cloning Code from the Training Set?",16.0,1,https://zenodo.org/record/6460983,https://doi.org/10.5281/zenodo.6460983,2022-04-19T09:12:22.775778+00:00,2022-04-20T01:50:04.219567+00:00
10.5281/zenodo.6510700,10.5281/zenodo.6510701,The technical investigations in value sensitive design - a systematic review of methodological approaches,16.0,1,https://zenodo.org/record/6510701,https://doi.org/10.5281/zenodo.6510701,2022-05-02T06:53:19.712017+00:00,2022-05-02T13:49:19.049261+00:00
10.5281/zenodo.6384438,10.5281/zenodo.6384439,Ischia cGPS Daily Timeseries (2001-2019),16.0,1,https://zenodo.org/record/6384439,https://doi.org/10.5281/zenodo.6384439,2022-03-29T06:26:01.168770+00:00,2022-03-29T13:49:24.192827+00:00
10.5281/zenodo.5555989,10.5281/zenodo.5555990,CONGA: Copy number variation genotyping in ancient genomes and low-coverage sequencing data,16.0,1,https://zenodo.org/record/5555990,https://doi.org/10.5281/zenodo.5555990,2022-03-30T17:55:33.176111+00:00,2022-03-31T01:50:02.722427+00:00
10.5281/zenodo.6554388,10.5281/zenodo.6554389,SyntCtities,16.0,1,https://zenodo.org/record/6554389,https://doi.org/10.5281/zenodo.6554389,2022-05-18T09:00:15.154191+00:00,2022-05-18T13:51:28.984851+00:00
10.5281/zenodo.5941338,10.5281/zenodo.6400786,Multi-Domain Outlier Detection Dataset,16.0,2,https://zenodo.org/record/6400786,https://doi.org/10.5281/zenodo.6400786,2022-03-31T09:15:38.517196+00:00,2022-03-31T13:49:30.262055+00:00
10.5281/zenodo.6514945,10.5281/zenodo.6514946,Passive radar dataset,16.0,1,https://zenodo.org/record/6514946,https://doi.org/10.5281/zenodo.6514946,2022-05-03T17:13:42.424103+00:00,2022-05-04T01:49:43.847957+00:00
10.5281/zenodo.6034586,10.5281/zenodo.6474542,OntoChem PFAS CORE and Patent Files for MetFrag,16.0,2,https://zenodo.org/record/6474542,https://doi.org/10.5281/zenodo.6474542,2022-04-21T06:38:16.081324+00:00,2022-04-21T13:49:15.083166+00:00
10.5281/zenodo.6497283,10.5281/zenodo.6497284,"DISTANT-CTO: A Zero Cost, Distantly Supervised Approach to Improve Low-Resource Entity Extraction Using Clinical Trials Literature",16.0,1,https://zenodo.org/record/6497284,https://doi.org/10.5281/zenodo.6497284,2022-04-27T10:34:34.925091+00:00,2022-04-27T13:49:42.265638+00:00
10.5281/zenodo.4650876,10.5281/zenodo.6563576,CCG Starter Data Kit: Ethiopia,16.0,7,https://zenodo.org/record/6563576,https://doi.org/10.5281/zenodo.6563576,2022-05-19T12:27:02.326477+00:00,2022-05-20T01:49:37.958019+00:00
10.5281/zenodo.6542797,10.5281/zenodo.6542798,Open Science Capacity Building in Africa,16.0,1,https://zenodo.org/record/6542798,https://doi.org/10.5281/zenodo.6542798,2022-05-12T14:57:24.034160+00:00,2022-05-13T01:49:33.493738+00:00
10.5281/zenodo.6394648,10.5281/zenodo.6394649,Data from Pati Cientific 2022-03-08 TD-3,16.0,1,https://zenodo.org/record/6394649,https://doi.org/10.5281/zenodo.6394649,2022-03-29T16:33:49.093241+00:00,2022-03-31T01:50:00.820266+00:00
10.5281/zenodo.4549620,10.5281/zenodo.4549621,"In situ smartphone radiometry of Lake Balaton, MONOCLE H2020 project",16.0,1,https://zenodo.org/record/4549621,https://doi.org/10.5281/zenodo.4549621,2022-05-03T22:55:57.783604+00:00,2022-05-09T22:33:48.022473+00:00
10.5281/zenodo.5818021,10.5281/zenodo.6516590,Presence-Absence Points for Tree Species Distribution Modelling for Europe,16.0,3,https://zenodo.org/record/6516590,https://doi.org/10.5281/zenodo.6516590,2022-05-04T07:02:50.404520+00:00,2022-05-04T13:49:35.148085+00:00
10.5281/zenodo.6401122,10.5281/zenodo.6401123,Biodiversity conservation and socioeconomic development,16.0,1,https://zenodo.org/record/6401123,https://doi.org/10.5281/zenodo.6401123,2022-03-31T10:21:12.939595+00:00,2022-03-31T13:49:30.374157+00:00
10.5281/zenodo.6412070,10.5281/zenodo.6412071,Effect of Sediment Form and Form Distribution on Porosity,15.0,1,https://zenodo.org/record/6412071,https://doi.org/10.5281/zenodo.6412071,2022-04-05T13:28:33.337091+00:00,2022-04-05T13:49:42.606799+00:00
10.5281/zenodo.6378616,10.5281/zenodo.6378617,Reannotated genome of Kluyveromyces marxianus DMKU-1042,15.0,1,https://zenodo.org/record/6378617,https://doi.org/10.5281/zenodo.6378617,2022-03-23T08:13:55.474443+00:00,2022-03-24T01:51:07.550356+00:00
10.5281/zenodo.6458265,10.5281/zenodo.6458266,Per-Run Algorithm Selection with Warm-starting using Trajectory-based Features - Data,15.0,1,https://zenodo.org/record/6458266,https://doi.org/10.5281/zenodo.6458266,2022-04-13T18:49:15.832876+00:00,2022-04-14T13:49:37.418926+00:00
10.5281/zenodo.6584258,10.5281/zenodo.6584259,Indian Semi-Classical Music Dataset,15.0,1,https://zenodo.org/record/6584259,https://doi.org/10.5281/zenodo.6584259,2022-05-27T12:05:41.391270+00:00,2022-06-02T22:11:31.862887+00:00
10.5281/zenodo.6475636,10.5281/zenodo.6475637,ProtNAff: Protein-bound Nucleic Acid filters and fragment libraries,15.0,1,https://zenodo.org/record/6475637,https://doi.org/10.5281/zenodo.6475637,2022-04-21T15:03:00.797566+00:00,2022-04-22T01:49:16.211148+00:00
10.5281/zenodo.6405251,10.5281/zenodo.6405252,"Bibliometric appendix for the paper ""The application domains of systematic mapping studies: A mapping study of the first decade of practice with the method""",15.0,1,https://zenodo.org/record/6405252,https://doi.org/10.5281/zenodo.6405252,2022-04-01T08:11:18.965826+00:00,2022-04-01T13:49:45.894863+00:00
10.5281/zenodo.4318838,10.5281/zenodo.6513551,S74 | REFTPS | Transformation Products and Reactions from Literature,15.0,14,https://zenodo.org/record/6513551,https://doi.org/10.5281/zenodo.6513551,2022-05-03T09:18:22.239000+00:00,2022-05-03T13:49:24.415716+00:00
10.5281/zenodo.6573116,10.5281/zenodo.6573117,Dataset: Applications of Educational Data Mining and Learning Analytics on Data From Cybersecurity Training,15.0,1,https://zenodo.org/record/6573117,https://doi.org/10.5281/zenodo.6573117,2022-05-23T12:06:33.509971+00:00,2022-05-23T13:50:33.409438+00:00
10.5281/zenodo.6383194,10.5281/zenodo.6501839,"Big in Japan, Zimbabwe or Brazil – global reach and national preferences for open access books",15.0,2,https://zenodo.org/record/6501839,https://doi.org/10.5281/zenodo.6501839,2022-04-28T14:55:41.765976+00:00,2022-04-29T13:49:20.598776+00:00
10.5281/zenodo.6385101,10.5281/zenodo.6385102,Water conformation at three-phases contact lines,15.0,1,https://zenodo.org/record/6385102,https://doi.org/10.5281/zenodo.6385102,2022-05-06T15:13:22.637371+00:00,2022-05-07T01:49:21.282869+00:00
10.5281/zenodo.6414756,10.5281/zenodo.6416981,ProB Operation Caching ifm2022 Artefact,15.0,2,https://zenodo.org/record/6416981,https://doi.org/10.5281/zenodo.6416981,2022-04-06T07:56:00.748714+00:00,2022-04-13T08:23:09.358473+00:00
10.5281/zenodo.6373553,10.5281/zenodo.6373554,FSS7B - Inhibiting human aversive memory by transcranial theta-burst stimulation to primary sensory cortex: Supplementary fMRI data,15.0,1,https://zenodo.org/record/6373554,https://doi.org/10.5281/zenodo.6373554,2022-03-24T16:31:19.714832+00:00,2022-03-25T13:49:39.628174+00:00
10.5281/zenodo.6559121,10.5281/zenodo.6559122,"ERA5-Land weekly: Air temperature at 2 meter above surface, weekly time series for Europe at 1 km resolution (2016 - 2020)",15.0,1,https://zenodo.org/record/6559122,https://doi.org/10.5281/zenodo.6559122,2022-05-20T06:50:29.744116+00:00,2022-05-20T13:50:05.258197+00:00
10.5281/zenodo.6491258,10.5281/zenodo.6491259,"Replication Package for ""TriggerBench: A Performance Benchmark for Serverless Function Triggers""",15.0,1,https://zenodo.org/record/6491259,https://doi.org/10.5281/zenodo.6491259,2022-04-26T14:55:15.352048+00:00,2022-04-27T01:50:25.394999+00:00
10.5281/zenodo.6536644,10.5281/zenodo.6536645,Prediction and analysis of phenotypes in the Arabidopsis clock mutant prr7prr9 using the Framework Model v2 (FMv2),15.0,1,https://zenodo.org/record/6536645,https://doi.org/10.5281/zenodo.6536645,2022-05-10T18:18:18.047287+00:00,2022-05-11T01:49:35.003077+00:00
10.5281/zenodo.4650810,10.5281/zenodo.6542257,CCG Starter Data Kit: Angola,15.0,3,https://zenodo.org/record/6542257,https://doi.org/10.5281/zenodo.6542257,2022-05-12T10:22:20.768894+00:00,2022-05-12T13:49:49.476152+00:00
10.5281/zenodo.6559067,10.5281/zenodo.6559068,"ERA5-Land weekly: Surface temperature, weekly time series for Europe at 1 km resolution (2016 - 2020)",14.0,1,https://zenodo.org/record/6559068,https://doi.org/10.5281/zenodo.6559068,2022-05-20T06:43:54.267219+00:00,2022-05-20T13:50:05.194095+00:00
10.5281/zenodo.5820616,10.5281/zenodo.6385103,Webis Query Interpretation Corpus 2022 (Webis-QInC-22),14.0,3,https://zenodo.org/record/6385103,https://doi.org/10.5281/zenodo.6385103,2022-03-25T16:05:42.261179+00:00,2022-03-26T13:49:29.533748+00:00
10.5281/zenodo.6596226,10.5281/zenodo.6596227,geometries and output files for CMS-PDFT gradient paper,14.0,1,https://zenodo.org/record/6596227,https://doi.org/10.5281/zenodo.6596227,2022-05-31T04:07:07.102837+00:00,2022-06-01T01:51:26.448889+00:00
10.5281/zenodo.6407152,10.5281/zenodo.6407153,Dataset from Remote analysis of Sputum Smears for Mycobacterium Tuberculosis Quantification using Digital Crowdsourcing,14.0,1,https://zenodo.org/record/6407153,https://doi.org/10.5281/zenodo.6407153,2022-04-01T20:16:40.195753+00:00,2022-04-02T13:50:12.569630+00:00
10.5281/zenodo.2656716,10.5281/zenodo.6505539,S41 | CCL4 | CCL 4 Chemical Candidate List,14.0,3,https://zenodo.org/record/6505539,https://doi.org/10.5281/zenodo.6505539,2022-04-29T16:06:04.955240+00:00,2022-04-30T01:49:21.120194+00:00
,10.5061/dryad.g79cnp5rk,Capturing functional relations in fluid-structure interaction via machine learning,14.0,1,https://zenodo.org/record/6410542,https://doi.org/10.5061/dryad.g79cnp5rk,2022-04-04T05:45:57.204114+00:00,2022-06-05T18:25:22.666116+00:00
10.5281/zenodo.6509691,10.5281/zenodo.6509692,"Supplementary material for ""A collection of Constraint Programming models for the three-dimensional stable matching problem with cyclic preferences""",14.0,1,https://zenodo.org/record/6509692,https://doi.org/10.5281/zenodo.6509692,2022-05-01T10:12:09.899349+00:00,2022-05-01T13:49:20.778552+00:00
10.5281/zenodo.6371751,10.5281/zenodo.6371752,Reproducibility data for Yarza et al. 2022,14.0,1,https://zenodo.org/record/6371752,https://doi.org/10.5281/zenodo.6371752,2022-03-22T20:51:41.848649+00:00,2022-03-24T01:51:01.036003+00:00
10.5281/zenodo.6570149,10.5281/zenodo.6580171,Stack Exchange Open Source site questions categorization,14.0,2,https://zenodo.org/record/6580171,https://doi.org/10.5281/zenodo.6580171,2022-05-25T13:24:15.227473+00:00,2022-05-25T13:50:18.841165+00:00
10.5281/zenodo.5845197,10.5281/zenodo.6517080,SciQA benchmark: Dataset and RDF dump,14.0,3,https://zenodo.org/record/6517080,https://doi.org/10.5281/zenodo.6517080,2022-05-04T10:30:38.904195+00:00,2022-05-04T13:49:35.382766+00:00
10.5281/zenodo.4534480,10.5281/zenodo.6417635,Chloroplast redox state changes indicate cell-to-cell signalling during the hypersensitive response,14.0,3,https://zenodo.org/record/6417635,https://doi.org/10.5281/zenodo.6417635,2022-04-06T11:49:35.545211+00:00,2022-04-06T13:50:18.926305+00:00
10.5281/zenodo.6575809,10.5281/zenodo.6575810,"Pressure data  used in 'Surface-to-space atmospheric waves from Hunga Tonga-Hunga Ha'apai eruption'  (Wright et al., 2022)",14.0,1,https://zenodo.org/record/6575810,https://doi.org/10.5281/zenodo.6575810,2022-05-26T06:46:59.451070+00:00,2022-05-26T13:50:37.529707+00:00
10.5281/zenodo.6590218,10.5281/zenodo.6590219,Supplementary Material for Towards a Taxonomy of Privacy Requirements Based on the LGPD and ISO/IEC 29100,14.0,1,https://zenodo.org/record/6590219,https://doi.org/10.5281/zenodo.6590219,2022-05-28T19:14:05.070895+00:00,2022-05-29T13:50:26.646793+00:00
10.5281/zenodo.4652798,10.5281/zenodo.6478260,CCG Starter Data Kit: Malawi,14.0,3,https://zenodo.org/record/6478260,https://doi.org/10.5281/zenodo.6478260,2022-04-22T17:02:21.003197+00:00,2022-04-23T01:49:28.216317+00:00
10.5281/zenodo.6546559,10.5281/zenodo.6546560,Hydractinia strain 236-21 genome assembly and Alr domain predictions,14.0,1,https://zenodo.org/record/6546560,https://doi.org/10.5281/zenodo.6546560,2022-05-13T13:54:00.429422+00:00,2022-05-14T01:50:16.522640+00:00
10.5281/zenodo.6394573,10.5281/zenodo.6394574,Global lake color dataset,14.0,1,https://zenodo.org/record/6394574,https://doi.org/10.5281/zenodo.6394574,2022-03-29T16:45:58.247132+00:00,2022-03-31T01:50:02.210559+00:00
10.5281/zenodo.6515022,10.5281/zenodo.6515182,JARVIS-MoCap monkey grasping recordings and annotations,14.0,4,https://zenodo.org/record/6515182,https://doi.org/10.5281/zenodo.6515182,2022-05-03T18:32:39.635203+00:00,2022-05-04T01:49:43.989642+00:00
10.5281/zenodo.6379163,10.5281/zenodo.6395957,A Large-scale Dataset of (Open Source) License Text Variants,14.0,2,https://zenodo.org/record/6395957,https://doi.org/10.5281/zenodo.6395957,2022-03-30T07:56:09.479548+00:00,2022-03-31T01:50:04.406792+00:00
10.5281/zenodo.6420253,10.5281/zenodo.6420254,"Tracking magma spine extrusion from space: Implications for conduit and topography complexity at Shiveluch volcano, Kamchatka - Photogrammetric data repository",13.0,1,https://zenodo.org/record/6420254,https://doi.org/10.5281/zenodo.6420254,2022-04-07T06:30:31.528863+00:00,2022-04-07T13:49:26.331415+00:00
